지점,지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%)
156,광주,2021-10-30 15:00,17.1,0.9,70,65
156,광주,2021-10-30 16:00,17.1,0.4,0,60
156,광주,2021-10-30 17:00,17,1.2,70,59
156,광주,2021-10-30 18:00,15.9,0.8,70,62
156,광주,2021-10-30 19:00,14.8,0.8,90,78
156,광주,2021-10-30 20:00,13.5,0.3,0,85
156,광주,2021-10-30 21:00,13,0.1,0,86
156,광주,2021-10-30 22:00,12.4,0,0,95
156,광주,2021-10-30 23:00,12.1,0.4,0,97
156,광주,2021-10-31 0:00,11.3,0.2,0,98
156,광주,2021-10-31 1:00,10.9,0,0,99
156,광주,2021-10-31 2:00,10.9,0.8,70,98
156,광주,2021-10-31 3:00,10,0.1,0,99
156,광주,2021-10-31 4:00,9.8,0.1,0,99
156,광주,2021-10-31 5:00,9.4,0.1,0,99
156,광주,2021-10-31 6:00,9.2,0,0,99
156,광주,2021-10-31 7:00,8.8,0,0,99
156,광주,2021-10-31 8:00,9.4,0,0,99
156,광주,2021-10-31 9:00,11.8,0.3,0,93
156,광주,2021-10-31 10:00,14.4,0.8,250,81
156,광주,2021-10-31 11:00,17.9,0.5,50,59
156,광주,2021-10-31 12:00,19.3,0.9,90,51
156,광주,2021-10-31 13:00,20,0.9,180,50
156,광주,2021-10-31 14:00,21.2,1,340,48
156,광주,2021-10-31 15:00,21.9,1.2,250,47
156,광주,2021-10-31 16:00,20.8,0.8,340,43
156,광주,2021-10-31 17:00,19.4,1.5,340,53
156,광주,2021-10-31 18:00,17.5,0.7,290,58
156,광주,2021-10-31 19:00,16.9,0.5,270,61
156,광주,2021-10-31 20:00,15.6,0.9,200,66
156,광주,2021-10-31 21:00,14.6,0.1,0,72
156,광주,2021-10-31 22:00,13.7,0.5,180,83
156,광주,2021-10-31 23:00,13.6,0.6,90,82
156,광주,2021-11-01 0:00,13.4,0.1,0,86
156,광주,2021-11-01 1:00,12.7,0.2,0,90
156,광주,2021-11-01 2:00,12.8,0.3,0,90
156,광주,2021-11-01 3:00,12.3,0.8,320,95
156,광주,2021-11-01 4:00,12,0.6,320,97
156,광주,2021-11-01 5:00,11.3,0.7,270,97
156,광주,2021-11-01 6:00,10.9,0,0,99
156,광주,2021-11-01 7:00,10.9,0.2,0,98
156,광주,2021-11-01 8:00,11.5,0.2,0,98
156,광주,2021-11-01 9:00,13,0.3,0,93
156,광주,2021-11-01 10:00,15.5,0.1,0,83
156,광주,2021-11-01 11:00,17.4,0.9,250,72
156,광주,2021-11-01 12:00,18.9,1.1,320,62
156,광주,2021-11-01 13:00,19.3,0.9,270,55
156,광주,2021-11-01 14:00,19.5,1.7,340,51
156,광주,2021-11-01 15:00,19.5,1.6,320,48
156,광주,2021-11-01 16:00,18.3,1.4,360,56
156,광주,2021-11-01 17:00,17.4,1.3,340,61
156,광주,2021-11-01 18:00,15.6,1.2,340,79
156,광주,2021-11-01 19:00,14.5,0.5,360,85
156,광주,2021-11-01 20:00,13.9,0.2,0,88
156,광주,2021-11-01 21:00,13.9,0.7,20,80
156,광주,2021-11-01 22:00,13.4,1,50,79
156,광주,2021-11-01 23:00,12,0.9,50,85
156,광주,2021-11-02 0:00,12.1,0.4,0,84
156,광주,2021-11-02 1:00,11.4,0,0,91
156,광주,2021-11-02 2:00,10.8,0.3,0,95
156,광주,2021-11-02 3:00,10.1,0,0,97
156,광주,2021-11-02 4:00,9.6,0.7,320,99
156,광주,2021-11-02 5:00,9.3,1.4,70,99
156,광주,2021-11-02 6:00,9,0.4,0,99
156,광주,2021-11-02 7:00,8.4,0.1,0,99
156,광주,2021-11-02 8:00,9.2,0,0,99
156,광주,2021-11-02 9:00,11.3,0.2,0,91
156,광주,2021-11-02 10:00,13.3,0.7,200,85
156,광주,2021-11-02 11:00,14.8,0.7,360,69
156,광주,2021-11-02 12:00,15.1,1.8,50,63
156,광주,2021-11-02 13:00,16.2,1.2,20,51
156,광주,2021-11-02 14:00,17.1,1.1,320,51
156,광주,2021-11-02 15:00,16.4,1.5,20,52
156,광주,2021-11-02 16:00,15.6,1.4,20,54
156,광주,2021-11-02 17:00,14.8,2.1,50,58
156,광주,2021-11-02 18:00,13.7,0.6,50,63
156,광주,2021-11-02 19:00,13,1.1,50,69
156,광주,2021-11-02 20:00,12.2,0,0,74
156,광주,2021-11-02 21:00,11.3,1,90,77
156,광주,2021-11-02 22:00,10.9,1.3,70,83
156,광주,2021-11-02 23:00,10.1,0.7,50,89
156,광주,2021-11-03 0:00,10.2,0,0,90
156,광주,2021-11-03 1:00,10,0.4,0,91
156,광주,2021-11-03 2:00,10.1,0.5,70,90
156,광주,2021-11-03 3:00,8.9,0.3,0,97
156,광주,2021-11-03 4:00,8.5,0.6,50,98
156,광주,2021-11-03 5:00,7.6,0.1,0,99
156,광주,2021-11-03 6:00,7.1,0.1,0,99
156,광주,2021-11-03 7:00,6.6,0.2,0,99
156,광주,2021-11-03 8:00,7.5,0,0,99
156,광주,2021-11-03 9:00,9.7,0.1,0,88
156,광주,2021-11-03 10:00,12.5,0.3,0,76
156,광주,2021-11-03 11:00,14.9,0.9,360,62
156,광주,2021-11-03 12:00,16.1,1.3,50,56
156,광주,2021-11-03 13:00,17.5,2.1,50,47
156,광주,2021-11-03 14:00,17.5,2,320,41
156,광주,2021-11-03 15:00,17.6,1.8,50,36
156,광주,2021-11-03 16:00,16.8,1.5,20,37
156,광주,2021-11-03 17:00,15.8,0.9,360,38
156,광주,2021-11-03 18:00,14.7,1,50,48
156,광주,2021-11-03 19:00,13.9,0.5,50,53
156,광주,2021-11-03 20:00,13,0.7,320,63
156,광주,2021-11-03 21:00,12.6,0.3,0,74
156,광주,2021-11-03 22:00,11.9,1,160,74
156,광주,2021-11-03 23:00,11.4,0,0,75
156,광주,2021-11-04 0:00,10.8,0.1,0,81
156,광주,2021-11-04 1:00,10.7,0,0,84
156,광주,2021-11-04 2:00,10,0.1,0,92
156,광주,2021-11-04 3:00,9.8,0,0,91
156,광주,2021-11-04 4:00,10.1,0.7,320,91
156,광주,2021-11-04 5:00,8.9,0,0,99
156,광주,2021-11-04 6:00,8.7,0.1,0,99
156,광주,2021-11-04 7:00,8.3,0,0,99
156,광주,2021-11-04 8:00,9,0.1,0,99
156,광주,2021-11-04 9:00,10.9,0.5,50,98
156,광주,2021-11-04 10:00,12.3,0.9,200,90
156,광주,2021-11-04 11:00,14.9,0.5,270,76
156,광주,2021-11-04 12:00,17.8,0.7,270,67
156,광주,2021-11-04 13:00,18.8,0.9,20,58
156,광주,2021-11-04 14:00,19.4,0.8,290,52
156,광주,2021-11-04 15:00,20.1,1.1,360,39
156,광주,2021-11-04 16:00,20.2,1.2,320,38
156,광주,2021-11-04 17:00,18.7,1.1,360,48
156,광주,2021-11-04 18:00,17.2,0.6,360,59
156,광주,2021-11-04 19:00,15.5,0.6,290,75
156,광주,2021-11-04 20:00,14.2,0.5,140,86
156,광주,2021-11-04 21:00,14,0.3,0,85
156,광주,2021-11-04 22:00,12.6,1,140,81
156,광주,2021-11-04 23:00,12.5,0,0,85
156,광주,2021-11-05 0:00,12.4,0,0,90
156,광주,2021-11-05 1:00,11.1,0.1,0,95
156,광주,2021-11-05 2:00,10.5,1,270,97
156,광주,2021-11-05 3:00,10,0.2,0,97
156,광주,2021-11-05 4:00,9.8,0.1,0,98
156,광주,2021-11-05 5:00,9.2,0.2,0,99
156,광주,2021-11-05 6:00,8.9,0.4,0,99
156,광주,2021-11-05 7:00,9.1,0,0,99
156,광주,2021-11-05 8:00,9.7,0,0,99
156,광주,2021-11-05 9:00,12,0.8,70,88
156,광주,2021-11-05 10:00,15,0.6,90,69
156,광주,2021-11-05 11:00,17,0.3,0,61
156,광주,2021-11-05 12:00,17.7,0.3,0,61
156,광주,2021-11-05 13:00,18.6,0.4,0,59
156,광주,2021-11-05 14:00,19.1,0.3,0,51
156,광주,2021-11-05 15:00,18.9,0.6,70,52
156,광주,2021-11-05 16:00,18.8,1.1,180,47
156,광주,2021-11-05 17:00,17.7,0.9,180,48
156,광주,2021-11-05 18:00,16.4,0.6,110,51
156,광주,2021-11-05 19:00,15.2,1.1,90,56
156,광주,2021-11-05 20:00,15.3,1,70,57
156,광주,2021-11-05 21:00,13.8,1.1,70,65
156,광주,2021-11-05 22:00,13,1.4,50,66
156,광주,2021-11-05 23:00,12.7,1.8,70,66
156,광주,2021-11-06 0:00,12,1.2,70,70
156,광주,2021-11-06 1:00,12.4,1.7,70,68
156,광주,2021-11-06 2:00,11.9,0.7,50,67
156,광주,2021-11-06 3:00,11.6,0.6,50,70
156,광주,2021-11-06 4:00,11.9,1.8,70,72
156,광주,2021-11-06 5:00,12.1,1.7,70,71
156,광주,2021-11-06 6:00,11.6,2.8,70,74
156,광주,2021-11-06 7:00,11.7,2.7,70,74
156,광주,2021-11-06 8:00,12.1,3.5,70,74
156,광주,2021-11-06 9:00,14.7,2.6,70,66
156,광주,2021-11-06 10:00,17,2.5,50,56
156,광주,2021-11-06 11:00,18.7,1.2,70,52
156,광주,2021-11-06 12:00,20.1,2,70,45
156,광주,2021-11-06 13:00,21.1,1.5,50,41
156,광주,2021-11-06 14:00,21.6,1.2,50,41
156,광주,2021-11-06 15:00,21.5,2,70,40
156,광주,2021-11-06 16:00,21.4,1.7,70,38
156,광주,2021-11-06 17:00,19.1,2.3,70,43
156,광주,2021-11-06 18:00,17.8,1.1,140,46
156,광주,2021-11-06 19:00,17,0.6,250,54
156,광주,2021-11-06 20:00,16.4,1.1,50,55
156,광주,2021-11-06 21:00,14.8,1.1,50,59
156,광주,2021-11-06 22:00,14.5,1.5,70,60
156,광주,2021-11-06 23:00,14.3,0.9,70,62
156,광주,2021-11-07 0:00,13.2,1.3,70,68
156,광주,2021-11-07 1:00,12.1,1.7,70,73
156,광주,2021-11-07 2:00,12.3,2.1,70,71
156,광주,2021-11-07 3:00,12,1.9,70,70
156,광주,2021-11-07 4:00,10.8,1.6,70,76
156,광주,2021-11-07 5:00,11.7,3.5,70,77
156,광주,2021-11-07 6:00,11.4,1.2,70,79
156,광주,2021-11-07 7:00,10.3,1.1,160,87
156,광주,2021-11-07 8:00,11.1,0,0,83
156,광주,2021-11-07 9:00,13.5,0.4,0,74
156,광주,2021-11-07 10:00,17.3,2.8,70,62
156,광주,2021-11-07 11:00,20.4,3.2,70,54
156,광주,2021-11-07 12:00,21.8,2.9,90,48
156,광주,2021-11-07 13:00,22.9,2,200,45
156,광주,2021-11-07 14:00,23.2,2.5,200,43
156,광주,2021-11-07 15:00,22.1,3.3,180,44
156,광주,2021-11-07 16:00,20.9,2.6,200,47
156,광주,2021-11-07 17:00,20.1,3.3,180,48
156,광주,2021-11-07 18:00,18.9,1.9,180,53
156,광주,2021-11-07 19:00,17.8,1.6,90,55
156,광주,2021-11-07 20:00,17.5,0.5,250,57
156,광주,2021-11-07 21:00,16.9,1.5,180,61
156,광주,2021-11-07 22:00,16.6,0.5,50,60
156,광주,2021-11-07 23:00,16.9,1.2,50,59
156,광주,2021-11-08 0:00,16.5,1,230,62
156,광주,2021-11-08 1:00,17.1,2.1,200,67
156,광주,2021-11-08 2:00,17.1,0.9,160,70
156,광주,2021-11-08 3:00,17.5,2.8,200,70
156,광주,2021-11-08 4:00,18.1,3.4,180,70
156,광주,2021-11-08 5:00,18.2,3.3,200,74
156,광주,2021-11-08 6:00,18.4,3.8,180,78
156,광주,2021-11-08 7:00,14.2,3.8,270,99
156,광주,2021-11-08 8:00,12.5,3.3,270,99
156,광주,2021-11-08 9:00,11,3.2,270,99
156,광주,2021-11-08 10:00,10.5,2.3,270,99
156,광주,2021-11-08 11:00,9.6,2.2,270,99
156,광주,2021-11-08 12:00,9.6,1.3,290,99
156,광주,2021-11-08 13:00,9.8,2.5,340,97
156,광주,2021-11-08 14:00,11,1.6,340,84
156,광주,2021-11-08 15:00,11,1.8,290,75
156,광주,2021-11-08 16:00,9.9,2.8,320,70
156,광주,2021-11-08 17:00,9.3,1.5,290,84
156,광주,2021-11-08 18:00,9,1.9,320,80
156,광주,2021-11-08 19:00,9,1.5,290,81
156,광주,2021-11-08 20:00,8.6,1.2,290,84
156,광주,2021-11-08 21:00,8.5,1.4,270,71
156,광주,2021-11-08 22:00,8.3,2.5,270,75
156,광주,2021-11-08 23:00,7.8,1.7,270,81
156,광주,2021-11-09 0:00,7.8,1.7,250,85
156,광주,2021-11-09 1:00,7.6,2.7,270,86
156,광주,2021-11-09 2:00,7.9,2.1,250,81
156,광주,2021-11-09 3:00,7.3,2.2,250,88
156,광주,2021-11-09 4:00,7.9,2.8,270,82
156,광주,2021-11-09 5:00,7.9,1.2,270,81
156,광주,2021-11-09 6:00,8.3,1.4,270,74
156,광주,2021-11-09 7:00,8.2,0.6,250,75
156,광주,2021-11-09 8:00,8.6,2.3,250,74
156,광주,2021-11-09 9:00,7.6,2.1,250,94
156,광주,2021-11-09 10:00,8.9,2.4,230,88
156,광주,2021-11-09 11:00,8.9,1.7,250,86
156,광주,2021-11-09 12:00,9.4,2.3,270,89
156,광주,2021-11-09 13:00,10,2.9,250,74
156,광주,2021-11-09 14:00,9.9,3.5,270,60
156,광주,2021-11-09 15:00,9.1,3.8,250,73
156,광주,2021-11-09 16:00,9.9,2.7,250,66
156,광주,2021-11-09 17:00,9.7,2.9,270,59
156,광주,2021-11-09 18:00,9,2.5,270,69
156,광주,2021-11-09 19:00,9.3,1.9,270,67
156,광주,2021-11-09 20:00,9.5,3.7,270,60
156,광주,2021-11-09 21:00,8.6,5.1,270,69
156,광주,2021-11-09 22:00,7.7,3.4,250,88
156,광주,2021-11-09 23:00,8,1.9,270,86
156,광주,2021-11-10 0:00,7.9,2.5,250,77
156,광주,2021-11-10 1:00,8.2,2.4,250,70
156,광주,2021-11-10 2:00,8.7,2.2,270,66
156,광주,2021-11-10 3:00,8.1,2.5,250,73
156,광주,2021-11-10 4:00,8.4,1.9,360,71
156,광주,2021-11-10 5:00,6.4,2,320,97
156,광주,2021-11-10 6:00,6.3,2.6,290,98
156,광주,2021-11-10 7:00,5.9,2.9,250,99
156,광주,2021-11-10 8:00,6.5,3,270,99
156,광주,2021-11-10 9:00,6.7,0.9,320,99
156,광주,2021-11-10 10:00,7.4,1.2,180,99
156,광주,2021-11-10 11:00,8.1,1,250,99
156,광주,2021-11-10 12:00,8.3,2.1,250,97
156,광주,2021-11-10 13:00,8.8,1.8,250,99
156,광주,2021-11-10 14:00,8.9,3.3,270,97
156,광주,2021-11-10 15:00,8.8,1.8,320,94
156,광주,2021-11-10 16:00,9,1.7,290,99
156,광주,2021-11-10 17:00,9.2,2,340,89
156,광주,2021-11-10 18:00,8.3,1.1,320,96
156,광주,2021-11-10 19:00,7.6,0.1,0,99
156,광주,2021-11-10 20:00,7.4,0.9,230,99
156,광주,2021-11-10 21:00,7.9,1.5,290,99
156,광주,2021-11-10 22:00,7.8,1.3,200,99
156,광주,2021-11-10 23:00,7.4,1.1,200,99
156,광주,2021-11-11 0:00,8,0.7,20,99
156,광주,2021-11-11 1:00,7.9,0.4,0,99
156,광주,2021-11-11 2:00,7.8,1.2,230,99
156,광주,2021-11-11 3:00,7.8,0.8,250,99
156,광주,2021-11-11 4:00,7.7,0.3,0,99
156,광주,2021-11-11 5:00,7.9,0.5,230,99
156,광주,2021-11-11 6:00,7.7,1.3,70,99
156,광주,2021-11-11 7:00,6.5,1.8,70,99
156,광주,2021-11-11 8:00,6.5,0.2,0,99
156,광주,2021-11-11 9:00,9.2,0.4,0,84
156,광주,2021-11-11 10:00,8.9,0.5,50,77
156,광주,2021-11-11 11:00,9.2,1.6,230,88
156,광주,2021-11-11 12:00,10.4,1.3,270,83
156,광주,2021-11-11 13:00,8.6,0.7,250,99
156,광주,2021-11-11 14:00,8.4,0.5,290,98
156,광주,2021-11-11 15:00,8.6,0.3,0,99
156,광주,2021-11-11 16:00,8.9,0.1,0,98
156,광주,2021-11-11 17:00,8.8,0.3,0,98
156,광주,2021-11-11 18:00,8.4,0.8,340,97
156,광주,2021-11-11 19:00,7.7,0.1,0,99
156,광주,2021-11-11 20:00,8.1,1.2,340,96
156,광주,2021-11-11 21:00,6.9,0.9,290,99
156,광주,2021-11-11 22:00,6.1,1.1,340,99
156,광주,2021-11-11 23:00,5.8,0.6,230,99
156,광주,2021-11-12 0:00,5.9,0.3,0,99
156,광주,2021-11-12 1:00,5.7,2.1,230,99
156,광주,2021-11-12 2:00,5.5,0.7,180,99
156,광주,2021-11-12 3:00,5.7,0.8,250,99
156,광주,2021-11-12 4:00,5.6,1.3,250,98
156,광주,2021-11-12 5:00,5.7,0.8,320,86
156,광주,2021-11-12 6:00,5.5,1,250,90
156,광주,2021-11-12 7:00,4.4,1.1,180,99
156,광주,2021-11-12 8:00,5.5,1.1,90,99
156,광주,2021-11-12 9:00,7.9,1,50,76
156,광주,2021-11-12 10:00,9.3,1.4,340,57
156,광주,2021-11-12 11:00,10.6,1.6,290,57
156,광주,2021-11-12 12:00,8.8,1.4,50,73
156,광주,2021-11-12 13:00,9.6,1.6,250,74
156,광주,2021-11-12 14:00,7.4,1.3,320,97
156,광주,2021-11-12 15:00,7.6,0.7,270,98
156,광주,2021-11-12 16:00,8.6,0.9,340,87
156,광주,2021-11-12 17:00,7.6,0.5,50,93
156,광주,2021-11-12 18:00,7.9,0.5,290,91
156,광주,2021-11-12 19:00,7.2,0.4,0,97
156,광주,2021-11-12 20:00,7.2,0.5,180,97
156,광주,2021-11-12 21:00,7.1,0,0,97
156,광주,2021-11-12 22:00,6.7,0,0,99
156,광주,2021-11-12 23:00,6,0.3,0,99
156,광주,2021-11-13 0:00,5.5,0.2,0,99
156,광주,2021-11-13 1:00,4.9,0.8,180,99
