STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,FT,FB,FTI,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
22502,1940-09-02,T,,29.44444444,22.22222222,26.11111111,0,,40,9,2,T,,,85,72,79,0,,,,,,,,,,,,
22502,1940-09-03,0,,29.44444444,22.22222222,25.55555556,0,,40,9,3,0,,,85,72,78,0,,,,,,,,,,,,
22502,1940-09-04,T,,31.11111111,21.66666667,26.66666667,0,,40,9,4,T,,,88,71,80,0,,,,,,,,,,,,
22502,1940-09-05,0,,31.11111111,20.55555556,26.11111111,0,,40,9,5,0,,,88,69,79,0,,,,,,,,,,,,
22502,1940-09-06,0.508,,30,23.33333333,26.66666667,0,,40,9,6,0.02,,,86,74,80,0,,,,,,,,,,,,
22502,1940-09-07,0,,28.88888889,21.66666667,25.55555556,0,,40,9,7,0,,,84,71,78,0,,,,,,,,,,,,
22502,1940-09-08,0,,30,21.66666667,26.11111111,0,,40,9,8,0,,,86,71,79,0,,,,,,,,,,,,
22502,1940-09-09,0,,30.55555556,21.11111111,25.55555556,0,,40,9,9,0,,,87,70,78,0,,,,,,,,,,,,
22502,1940-09-10,0,,30,21.66666667,25.55555556,0,,40,9,10,0,,,86,71,78,0,,,,,,,,,,,,
22502,1940-09-11,0.762,,29.44444444,21.66666667,25.55555556,0,,40,9,11,0.03,,,85,71,78,0,,,,,,,,,,,,
22502,1940-09-12,0,,29.44444444,21.11111111,25,0,,40,9,12,0,,,85,70,77,0,,,,,,,,,,,,
22502,1940-09-13,0,,29.44444444,20.55555556,25,0,,40,9,13,0,,,85,69,77,0,,,,,,,,,,,,
22502,1940-09-14,0.254,,28.88888889,20.55555556,24.44444444,0,,40,9,14,0.01,,,84,69,76,0,,,,,,,,,,,,
22502,1940-09-15,0.762,,30,22.22222222,26.11111111,0,,40,9,15,0.03,,,86,72,79,0,,,,,,,,,,,,
22502,1940-09-16,0,,30.55555556,19.44444444,25,0,,40,9,16,0,,,87,67,77,0,,,,,,,,,,,,
22502,1940-09-17,8.128,,28.33333333,21.66666667,25,0,,40,9,17,0.32,,,83,71,77,0,,,,,,,,,,,,
22502,1940-09-18,1.778,,29.44444444,21.66666667,25.55555556,0,,40,9,18,0.07,,,85,71,78,0,,,,,,,,,,,,
22502,1940-09-19,9.398,,29.44444444,22.22222222,26.11111111,0,,40,9,19,0.37,,,85,72,79,0,,,,,,,,,,,,
22502,1940-09-20,0,,30,20.55555556,25.55555556,0,,40,9,20,0,,,86,69,78,0,,,,,,,,,,,,
22502,1940-09-21,0,,28.88888889,21.66666667,25.55555556,0,,40,9,21,0,,,84,71,78,0,,,,,,,,,,,,
22502,1940-09-22,0,,28.33333333,20,24.44444444,0,,40,9,22,0,,,83,68,76,0,,,,,,,,,,,,
22502,1940-09-23,0,,30.55555556,16.11111111,23.33333333,0,,40,9,23,0,,,87,61,74,0,,,,,,,,,,,,
22502,1940-09-24,T,,29.44444444,22.22222222,26.11111111,0,,40,9,24,T,,,85,72,79,0,,,,,,,,,,,,
22502,1940-09-25,0.254,,27.77777778,22.22222222,25,0,,40,9,25,0.01,,,82,72,77,0,,,,,,,,,,,,
22502,1940-09-26,0,,30,22.22222222,26.11111111,0,,40,9,26,0,,,86,72,79,0,,,,,,,,,,,,
22502,1940-09-27,0,,30.55555556,20,25,0,,40,9,27,0,,,87,68,77,0,,,,,,,,,,,,
22502,1940-09-28,0,,30,21.66666667,25.55555556,0,,40,9,28,0,,,86,71,78,0,,,,,,,,,,,,
22502,1940-09-29,0,,29.44444444,21.66666667,25.55555556,0,,40,9,29,0,,,85,71,78,0,,,,,,,,,,,,
22502,1940-09-30,0,,29.44444444,21.11111111,25.55555556,0,,40,9,30,0,,,85,70,78,0,,,,,,,,,,,,
22502,1940-10-01,12.192,,27.77777778,18.88888889,23.33333333,0,,40,10,1,0.48,,,82,66,74,0,,,,,,,,,,,,
22502,1940-10-02,T,,29.44444444,20,24.44444444,0,,40,10,2,T,,,85,68,76,0,,,,,,,,,,,,
22502,1940-10-03,0.254,,28.33333333,21.11111111,25,0,,40,10,3,0.01,,,83,70,77,0,,,,,,,,,,,,
22502,1940-10-04,T,,28.88888889,22.77777778,25.55555556,0,,40,10,4,T,,,84,73,78,0,,,,,,,,,,,,
22502,1940-10-05,1.016,,29.44444444,22.77777778,26.11111111,0,,40,10,5,0.04,,,85,73,79,0,,,,,,,,,,,,
22502,1940-10-06,0.508,,28.88888889,21.66666667,25.55555556,0,,40,10,6,0.02,,,84,71,78,0,,,,,,,,,,,,
22502,1940-10-07,0.762,,28.33333333,22.22222222,25.55555556,0,,40,10,7,0.03,,,83,72,78,0,,,,,,,,,,,,
22502,1940-10-08,T,,30,18.88888889,24.44444444,0,,40,10,8,T,,,86,66,76,0,,,,,,,,,,,,
22502,1940-10-09,0,,30,18.33333333,23.88888889,0,,40,10,9,0,,,86,65,75,0,,,,,,,,,,,,
22502,1940-10-10,0,,30.55555556,18.88888889,25,0,,40,10,10,0,,,87,66,77,0,,,,,,,,,,,,
22502,1940-10-11,1.016,,29.44444444,22.22222222,25.55555556,0,,40,10,11,0.04,,,85,72,78,0,,,,,,,,,,,,
22502,1940-10-12,3.048,,28.88888889,22.22222222,25.55555556,0,,40,10,12,0.12,,,84,72,78,0,,,,,,,,,,,,
22502,1940-10-13,4.064,,28.33333333,20.55555556,24.44444444,0,,40,10,13,0.16,,,83,69,76,0,,,,,,,,,,,,
22502,1940-10-14,0,,29.44444444,18.88888889,24.44444444,0,,40,10,14,0,,,85,66,76,0,,,,,,,,,,,,
22502,1940-10-15,0,,29.44444444,19.44444444,24.44444444,0,,40,10,15,0,,,85,67,76,0,,,,,,,,,,,,
22502,1940-10-16,0,,30,18.33333333,23.88888889,0,,40,10,16,0,,,86,65,75,0,,,,,,,,,,,,
22502,1940-10-17,T,,30,18.88888889,24.44444444,0,,40,10,17,T,,,86,66,76,0,,,,,,,,,,,,
22502,1940-10-18,T,,25.55555556,21.66666667,23.33333333,0,,40,10,18,T,,,78,71,74,0,,,,,,,,,,,,
22502,1940-10-19,0.254,,27.77777778,21.66666667,24.44444444,0,,40,10,19,0.01,,,82,71,76,0,,,,,,,,,,,,
22502,1940-10-20,0,,29.44444444,22.22222222,25.55555556,0,,40,10,20,0,,,85,72,78,0,,,,,,,,,,,,
22502,1940-10-21,1.778,,30.55555556,19.44444444,25,0,,40,10,21,0.07,,,87,67,77,0,,,,,,,,,,,,
22502,1940-10-22,2.54,,30,21.11111111,25.55555556,0,,40,10,22,0.1,,,86,70,78,0,,,,,,,,,,,,
22502,1940-10-23,0.254,,30,21.11111111,25.55555556,0,,40,10,23,0.01,,,86,70,78,0,,,,,,,,,,,,
22502,1940-10-24,0,,28.88888889,22.22222222,25.55555556,0,,40,10,24,0,,,84,72,78,0,,,,,,,,,,,,
22502,1940-10-25,0,,29.44444444,22.22222222,25.55555556,0,,40,10,25,0,,,85,72,78,0,,,,,,,,,,,,
22502,1940-10-26,T,,29.44444444,22.22222222,25.55555556,0,,40,10,26,T,,,85,72,78,0,,,,,,,,,,,,
22502,1940-10-27,1.016,,28.33333333,23.88888889,26.11111111,0,,40,10,27,0.04,,,83,75,79,0,,,,,,,,,,,,
22502,1940-10-28,0.762,,28.88888889,20.55555556,25,0,,40,10,28,0.03,,,84,69,77,0,,,,,,,,,,,,
22502,1940-10-29,0,,28.88888889,21.11111111,25,0,,40,10,29,0,,,84,70,77,0,,,,,,,,,,,,
22502,1940-10-30,0,,30.55555556,21.66666667,26.11111111,0,,40,10,30,0,,,87,71,79,0,,,,,,,,,,,,
22502,1940-10-31,0,,28.33333333,22.22222222,25.55555556,0,,40,10,31,0,,,83,72,78,0,,,,,,,,,,,,
22502,1940-11-01,2.032,,28.33333333,22.22222222,25.55555556,0,,40,11,1,0.08,,,83,72,78,0,,,,,,,,,,,,
22502,1940-11-02,0,,28.33333333,21.11111111,24.44444444,0,,40,11,2,0,,,83,70,76,0,,,,,,,,,,,,
22502,1940-11-03,T,,29.44444444,21.66666667,25.55555556,0,,40,11,3,T,,,85,71,78,0,,,,,,,,,,,,
22502,1940-11-04,T,,28.88888889,22.77777778,25.55555556,0,,40,11,4,T,,,84,73,78,0,,,,,,,,,,,,
22502,1940-11-05,0,,29.44444444,21.11111111,25.55555556,0,,40,11,5,0,,,85,70,78,0,,,,,,,,,,,,
22502,1940-11-06,0,,29.44444444,20,24.44444444,0,,40,11,6,0,,,85,68,76,0,,,,,,,,,,,,
22502,1940-11-07,0,,29.44444444,17.77777778,23.33333333,0,,40,11,7,0,,,85,64,74,0,,,,,,,,,,,,
22502,1940-11-08,0,,28.88888889,20,24.44444444,0,,40,11,8,0,,,84,68,76,0,,,,,,,,,,,,
22502,1940-11-09,0,,28.88888889,21.11111111,25,0,,40,11,9,0,,,84,70,77,0,,,,,,,,,,,,
22502,1940-11-10,0.254,,27.77777778,21.11111111,24.44444444,0,,40,11,10,0.01,,,82,70,76,0,,,,,,,,,,,,
22502,1940-11-11,0,,27.22222222,20,23.33333333,0,,40,11,11,0,,,81,68,74,0,,,,,,,,,,,,
22502,1940-11-12,0,,27.22222222,20.55555556,23.88888889,0,,40,11,12,0,,,81,69,75,0,,,,,,,,,,,,
22502,1940-11-13,0,,26.66666667,20.55555556,23.33333333,0,,40,11,13,0,,,80,69,74,0,,,,,,,,,,,,
22502,1940-11-14,0.254,,27.77777778,18.33333333,23.33333333,0,,40,11,14,0.01,,,82,65,74,0,,,,,,,,,,,,
22502,1940-11-15,0,,28.33333333,21.11111111,24.44444444,0,,40,11,15,0,,,83,70,76,0,,,,,,,,,,,,
22502,1940-11-16,0,,28.33333333,20.55555556,24.44444444,0,,40,11,16,0,,,83,69,76,0,,,,,,,,,,,,
22502,1940-11-17,0,,29.44444444,19.44444444,24.44444444,0,,40,11,17,0,,,85,67,76,0,,,,,,,,,,,,
22502,1940-11-18,4.318,,28.33333333,19.44444444,24.44444444,0,,40,11,18,0.17,,,83,67,76,0,,,,,,,,,,,,
22502,1940-11-19,26.924,,28.33333333,19.44444444,23.88888889,0,,40,11,19,1.06,,,83,67,75,0,,,,,,,,,,,,
22502,1940-11-20,77.724,,23.33333333,20,21.66666667,0,,40,11,20,3.06,,,74,68,71,0,,,,,,,,,,,,
22502,1940-11-21,T,,26.11111111,17.22222222,22.22222222,0,,40,11,21,T,,,79,63,72,0,,,,,,,,,,,,
22502,1940-11-22,T,,25.55555556,20,22.77777778,0,,40,11,22,T,,,78,68,73,0,,,,,,,,,,,,
22502,1940-11-23,0,,27.77777778,20,23.88888889,0,,40,11,23,0,,,82,68,75,0,,,,,,,,,,,,
22502,1940-11-24,0,,28.33333333,18.88888889,23.33333333,0,,40,11,24,0,,,83,66,74,0,,,,,,,,,,,,
22502,1940-11-25,0,,28.33333333,18.88888889,23.88888889,0,,40,11,25,0,,,83,66,75,0,,,,,,,,,,,,
22502,1940-11-26,0.508,,28.88888889,20,24.44444444,0,,40,11,26,0.02,,,84,68,76,0,,,,,,,,,,,,
22502,1940-11-27,T,,25,20.55555556,22.77777778,0,,40,11,27,T,,,77,69,73,0,,,,,,,,,,,,
22502,1940-11-28,0,,27.22222222,21.66666667,24.44444444,0,,40,11,28,0,,,81,71,76,0,,,,,,,,,,,,
22502,1940-11-29,0,,28.33333333,20,24.44444444,0,,40,11,29,0,,,83,68,76,0,,,,,,,,,,,,
22502,1940-11-30,0,,27.22222222,17.77777778,22.22222222,0,,40,11,30,0,,,81,64,72,0,,,,,,,,,,,,
22502,1940-12-01,12.446,,27.22222222,18.33333333,22.77777778,0,,40,12,1,0.49,,,81,65,73,0,,,,,,,,,,,,
22502,1940-12-03,0,,26.66666667,21.66666667,24.44444444,0,,40,12,3,0,,,80,71,76,0,,,,,,,,,,,,
22502,1940-12-04,0.762,,27.77777778,21.11111111,24.44444444,0,,40,12,4,0.03,,,82,70,76,0,,,,,,,,,,,,
22502,1940-12-05,T,,27.22222222,18.88888889,23.33333333,0,,40,12,5,T,,,81,66,74,0,,,,,,,,,,,,
22502,1940-12-06,9.398,,26.66666667,19.44444444,23.33333333,0,,40,12,6,0.37,,,80,67,74,0,,,,,,,,,,,,
22502,1940-12-07,6.858,,23.33333333,18.33333333,21.11111111,0,,40,12,7,0.27,,,74,65,70,0,,,,,,,,,,,,
22502,1940-12-08,T,,26.11111111,18.33333333,22.22222222,0,,40,12,8,T,,,79,65,72,0,,,,,,,,,,,,
22502,1940-12-09,0.762,,27.22222222,16.66666667,22.22222222,0,,40,12,9,0.03,,,81,62,72,0,,,,,,,,,,,,
22502,1940-12-10,4.826,,26.11111111,20,23.33333333,0,,40,12,10,0.19,,,79,68,74,0,,,,,,,,,,,,
22502,1940-12-11,3.302,,22.77777778,19.44444444,21.11111111,0,,40,12,11,0.13,,,73,67,70,0,,,,,,,,,,,,
22502,1940-12-12,4.064,,25.55555556,18.88888889,22.22222222,0,,40,12,12,0.16,,,78,66,72,0,,,,,,,,,,,,
22502,1940-12-13,3.556,,25.55555556,18.88888889,22.22222222,0,,40,12,13,0.14,,,78,66,72,0,,,,,,,,,,,,
22502,1940-12-14,0,,25,16.11111111,20.55555556,0,,40,12,14,0,,,77,61,69,0,,,,,,,,,,,,
22502,1940-12-15,4.064,,26.66666667,17.22222222,22.22222222,0,,40,12,15,0.16,,,80,63,72,0,,,,,,,,,,,,
22502,1940-12-16,T,,25.55555556,18.88888889,22.22222222,0,,40,12,16,T,,,78,66,72,0,,,,,,,,,,,,
22502,1940-12-17,3.048,,25.55555556,16.66666667,21.11111111,0,,40,12,17,0.12,,,78,62,70,0,,,,,,,,,,,,
22502,1940-12-18,2.286,,26.11111111,20,23.33333333,0,,40,12,18,0.09,,,79,68,74,0,,,,,,,,,,,,
22502,1940-12-19,0.762,,26.66666667,18.88888889,22.77777778,0,,40,12,19,0.03,,,80,66,73,0,,,,,,,,,,,,
22502,1940-12-20,T,,26.11111111,18.33333333,22.22222222,0,,40,12,20,T,,,79,65,72,0,,,,,,,,,,,,
22502,1940-12-21,0,,26.66666667,16.66666667,21.66666667,0,,40,12,21,0,,,80,62,71,0,,,,,,,,,,,,
22502,1940-12-22,12.954,,27.22222222,17.77777778,22.22222222,0,,40,12,22,0.51,,,81,64,72,0,,,,,,,,,,,,
22502,1940-12-23,T,,23.88888889,17.77777778,21.11111111,0,,40,12,23,T,,,75,64,70,0,,,,,,,,,,,,
22502,1940-12-24,3.048,,25,17.77777778,21.11111111,0,,40,12,24,0.12,,,77,64,70,0,,,,,,,,,,,,
22502,1940-12-26,0,,22.22222222,15,18.88888889,0,,40,12,26,0,,,72,59,66,0,,,,,,,,,,,,
22502,1940-12-27,0.254,,22.22222222,16.66666667,19.44444444,0,,40,12,27,0.01,,,72,62,67,0,,,,,,,,,,,,
22502,1940-12-28,0,,25,16.11111111,20.55555556,0,,40,12,28,0,,,77,61,69,0,,,,,,,,,,,,
22502,1940-12-29,2.286,,24.44444444,15.55555556,20,0,,40,12,29,0.09,,,76,60,68,0,,,,,,,,,,,,
22502,1940-12-30,0.762,,23.88888889,17.22222222,20.55555556,0,,40,12,30,0.03,,,75,63,69,0,,,,,,,,,,,,
22502,1940-12-31,8.89,,23.88888889,18.33333333,21.11111111,0,,40,12,31,0.35,,,75,65,70,0,,,,,,,,,,,,
22502,1941-01-02,T,,26.66666667,18.88888889,22.77777778,0,,41,1,2,T,,,80,66,73,0,,,,,,,,,,,,
22502,1941-01-03,T,,27.77777778,16.66666667,22.22222222,0,,41,1,3,T,,,82,62,72,0,,,,,,,,,,,,
22502,1941-01-04,2.032,,26.11111111,17.77777778,22.22222222,0,,41,1,4,0.08,,,79,64,72,0,,,,,,,,,,,,
22502,1941-01-05,0,,25,18.33333333,21.66666667,0,,41,1,5,0,,,77,65,71,0,,,,,,,,,,,,
22502,1941-01-06,0,,26.11111111,18.88888889,22.22222222,0,,41,1,6,0,,,79,66,72,0,,,,,,,,,,,,
22502,1941-01-07,0,,25.55555556,16.66666667,21.11111111,0,,41,1,7,0,,,78,62,70,0,,,,,,,,,,,,
22502,1941-01-08,0,,26.11111111,13.88888889,20,0,,41,1,8,0,,,79,57,68,0,,,,,,,,,,,,
22502,1941-01-09,1.524,,25.55555556,15,20,0,,41,1,9,0.06,,,78,59,68,0,,,,,,,,,,,,
22502,1941-01-10,4.318,,21.66666667,18.88888889,20,0,,41,1,10,0.17,,,71,66,68,0,,,,,,,,,,,,
22502,1941-01-11,0,,26.11111111,16.66666667,21.11111111,0,,41,1,11,0,,,79,62,70,0,,,,,,,,,,,,
22502,1941-01-12,0,,23.33333333,17.77777778,20.55555556,0,,41,1,12,0,,,74,64,69,0,,,,,,,,,,,,
22502,1941-01-13,0,,23.33333333,17.77777778,20.55555556,0,,41,1,13,0,,,74,64,69,0,,,,,,,,,,,,
22502,1941-01-14,0,,24.44444444,17.77777778,21.11111111,0,,41,1,14,0,,,76,64,70,0,,,,,,,,,,,,
22502,1941-01-15,0,,25.55555556,12.77777778,18.88888889,0,,41,1,15,0,,,78,55,66,0,,,,,,,,,,,,
22502,1941-01-16,4.318,,25,14.44444444,20,0,,41,1,16,0.17,,,77,58,68,0,,,,,,,,,,,,
22502,1941-01-17,2.794,,23.88888889,15,19.44444444,0,,41,1,17,0.11,,,75,59,67,0,,,,,,,,,,,,
22502,1941-01-18,0,,25.55555556,16.66666667,21.11111111,0,,41,1,18,0,,,78,62,70,0,,,,,,,,,,,,
22502,1941-01-19,0,,26.11111111,15,20.55555556,0,,41,1,19,0,,,79,59,69,0,,,,,,,,,,,,
22502,1941-01-21,0.254,,26.66666667,16.66666667,21.66666667,0,,41,1,21,0.01,,,80,62,71,0,,,,,,,,,,,,
22502,1941-01-22,0,,27.22222222,17.22222222,22.22222222,0,,41,1,22,0,,,81,63,72,0,,,,,,,,,,,,
22502,1941-01-23,0,,27.77777778,15.55555556,21.66666667,0,,41,1,23,0,,,82,60,71,0,,,,,,,,,,,,
22502,1941-01-24,0,,27.22222222,15.55555556,21.11111111,0,,41,1,24,0,,,81,60,70,0,,,,,,,,,,,,
22502,1941-01-25,0.254,,27.22222222,15.55555556,21.11111111,0,,41,1,25,0.01,,,81,60,70,0,,,,,,,,,,,,
22502,1941-01-26,17.78,,26.11111111,20.55555556,23.33333333,0,,41,1,26,0.7,,,79,69,74,0,,,,,,,,,,,,
22502,1941-01-27,0.254,,26.11111111,18.88888889,22.22222222,0,,41,1,27,0.01,,,79,66,72,0,,,,,,,,,,,,
22502,1941-01-28,0,,25.55555556,18.88888889,22.22222222,0,,41,1,28,0,,,78,66,72,0,,,,,,,,,,,,
22502,1941-01-29,0.254,,27.22222222,17.77777778,22.22222222,0,,41,1,29,0.01,,,81,64,72,0,,,,,,,,,,,,
22502,1941-01-30,0,,25,18.33333333,21.66666667,0,,41,1,30,0,,,77,65,71,0,,,,,,,,,,,,
22502,1941-01-31,0,,25,20,22.22222222,0,,41,1,31,0,,,77,68,72,0,,,,,,,,,,,,
22502,1941-02-01,0,,26.11111111,12.22222222,18.88888889,0,,41,2,1,0,,,79,54,66,0,,,,,,,,,,,,
22502,1941-02-02,T,,26.66666667,13.88888889,20,0,,41,2,2,T,,,80,57,68,0,,,,,,,,,,,,
22502,1941-02-03,T,,26.11111111,17.22222222,21.66666667,0,,41,2,3,T,,,79,63,71,0,,,,,,,,,,,,
22502,1941-02-04,T,,25,19.44444444,22.22222222,0,,41,2,4,T,,,77,67,72,0,,,,,,,,,,,,
22502,1941-02-05,0,,23.33333333,16.66666667,20,0,,41,2,5,0,,,74,62,68,0,,,,,,,,,,,,
22502,1941-02-06,1.524,,25,13.88888889,19.44444444,0,,41,2,6,0.06,,,77,57,67,0,,,,,,,,,,,,
22502,1941-02-07,0.508,,22.22222222,14.44444444,18.33333333,0,,41,2,7,0.02,,,72,58,65,0,,,,,,,,,,,,
22502,1941-02-08,0,,21.66666667,15.55555556,18.88888889,0,,41,2,8,0,,,71,60,66,0,,,,,,,,,,,,
22502,1941-02-09,0,,22.77777778,15.55555556,18.88888889,0,,41,2,9,0,,,73,60,66,0,,,,,,,,,,,,
22502,1941-02-10,T,,22.77777778,15.55555556,18.88888889,0,,41,2,10,T,,,73,60,66,0,,,,,,,,,,,,
22502,1941-02-11,T,,23.88888889,17.22222222,20.55555556,0,,41,2,11,T,,,75,63,69,0,,,,,,,,,,,,
22502,1941-02-12,0,,26.66666667,19.44444444,23.33333333,0,,41,2,12,0,,,80,67,74,0,,,,,,,,,,,,
22502,1941-02-13,0,,24.44444444,16.66666667,20.55555556,0,,41,2,13,0,,,76,62,69,0,,,,,,,,,,,,
22502,1941-02-14,0,,25.55555556,15.55555556,20.55555556,0,,41,2,14,0,,,78,60,69,0,,,,,,,,,,,,
22502,1941-02-15,0,,26.11111111,13.33333333,20,0,,41,2,15,0,,,79,56,68,0,,,,,,,,,,,,
22502,1941-02-16,0,,26.66666667,13.88888889,20,0,,41,2,16,0,,,80,57,68,0,,,,,,,,,,,,
22502,1941-02-17,T,,26.11111111,15,20.55555556,0,,41,2,17,T,,,79,59,69,0,,,,,,,,,,,,
22502,1941-02-18,T,,26.66666667,14.44444444,20.55555556,0,,41,2,18,T,,,80,58,69,0,,,,,,,,,,,,
22502,1941-02-19,0,,27.22222222,15,21.11111111,0,,41,2,19,0,,,81,59,70,0,,,,,,,,,,,,
22502,1941-02-20,0,,26.11111111,15,20.55555556,0,,41,2,20,0,,,79,59,69,0,,,,,,,,,,,,
22502,1941-02-21,0,,26.66666667,20,23.33333333,0,,41,2,21,0,,,80,68,74,0,,,,,,,,,,,,
22502,1941-02-22,0,,26.66666667,17.77777778,22.22222222,0,,41,2,22,0,,,80,64,72,0,,,,,,,,,,,,
22502,1941-02-23,2.032,,23.88888889,19.44444444,21.66666667,0,,41,2,23,0.08,,,75,67,71,0,,,,,,,,,,,,
22502,1941-02-24,9.906,,25.55555556,17.22222222,21.11111111,0,,41,2,24,0.39,,,78,63,70,0,,,,,,,,,,,,
22502,1941-02-25,T,,23.88888889,18.88888889,21.11111111,0,,41,2,25,T,,,75,66,70,0,,,,,,,,,,,,
22502,1941-02-26,0,,24.44444444,16.66666667,20.55555556,0,,41,2,26,0,,,76,62,69,0,,,,,,,,,,,,
22502,1941-02-27,0,,23.33333333,17.22222222,20,0,,41,2,27,0,,,74,63,68,0,,,,,,,,,,,,
22502,1941-02-28,0,,25,17.77777778,21.11111111,0,,41,2,28,0,,,77,64,70,0,,,,,,,,,,,,
22502,1941-03-01,0,,26.11111111,16.11111111,21.11111111,0,,41,3,1,0,,,79,61,70,0,,,,,,,,,,,,
22502,1941-03-02,T,,25,20,22.22222222,0,,41,3,2,T,,,77,68,72,0,,,,,,,,,,,,
22502,1941-03-03,0.508,,23.88888889,18.33333333,21.11111111,0,,41,3,3,0.02,,,75,65,70,0,,,,,,,,,,,,
22502,1941-03-04,T,,25.55555556,17.77777778,21.66666667,0,,41,3,4,T,,,78,64,71,0,,,,,,,,,,,,
22502,1941-03-05,0,,25.55555556,15,20,0,,41,3,5,0,,,78,59,68,0,,,,,,,,,,,,
22502,1941-03-06,0,,23.33333333,17.77777778,20.55555556,0,,41,3,6,0,,,74,64,69,0,,,,,,,,,,,,
22502,1941-03-07,T,,23.88888889,16.66666667,20,0,,41,3,7,T,,,75,62,68,0,,,,,,,,,,,,
22502,1941-03-08,0,,24.44444444,17.22222222,21.11111111,0,,41,3,8,0,,,76,63,70,0,,,,,,,,,,,,
22502,1941-03-09,0.508,,24.44444444,18.33333333,21.11111111,0,,41,3,9,0.02,,,76,65,70,0,,,,,,,,,,,,
22502,1941-03-10,1.016,,27.77777778,17.22222222,22.22222222,0,,41,3,10,0.04,,,82,63,72,0,,,,,,,,,,,,
22502,1941-03-11,T,,26.11111111,18.33333333,22.22222222,0,,41,3,11,T,,,79,65,72,0,,,,,,,,,,,,
22502,1941-03-12,0,,26.11111111,18.33333333,22.22222222,0,,41,3,12,0,,,79,65,72,0,,,,,,,,,,,,
22502,1941-03-13,7.112,,26.66666667,14.44444444,20.55555556,0,,41,3,13,0.28,,,80,58,69,0,,,,,,,,,,,,
22502,1941-03-14,10.16,,21.66666667,17.22222222,19.44444444,0,,41,3,14,0.4,,,71,63,67,0,,,,,,,,,,,,
22502,1941-03-15,9.144,,22.22222222,17.22222222,20,0,,41,3,15,0.36,,,72,63,68,0,,,,,,,,,,,,
22502,1941-03-16,2.794,,20.55555556,17.77777778,18.88888889,0,,41,3,16,0.11,,,69,64,66,0,,,,,,,,,,,,
22502,1941-03-17,T,,24.44444444,16.66666667,20.55555556,0,,41,3,17,T,,,76,62,69,0,,,,,,,,,,,,
22502,1941-03-18,0,,24.44444444,18.33333333,21.11111111,0,,41,3,18,0,,,76,65,70,0,,,,,,,,,,,,
22502,1941-03-19,0,,26.11111111,18.88888889,22.22222222,0,,41,3,19,0,,,79,66,72,0,,,,,,,,,,,,
22502,1941-03-20,0,,26.11111111,18.33333333,22.22222222,0,,41,3,20,0,,,79,65,72,0,,,,,,,,,,,,
22502,1941-03-21,0,,30.55555556,16.11111111,23.33333333,0,,41,3,21,0,,,87,61,74,0,,,,,,,,,,,,
22502,1941-03-22,T,,27.77777778,15.55555556,21.66666667,0,,41,3,22,T,,,82,60,71,0,,,,,,,,,,,,
22502,1941-03-23,0,,27.22222222,18.33333333,22.77777778,0,,41,3,23,0,,,81,65,73,0,,,,,,,,,,,,
22502,1941-03-24,0.762,,27.77777778,18.88888889,23.33333333,0,,41,3,24,0.03,,,82,66,74,0,,,,,,,,,,,,
22502,1941-03-25,0,,26.11111111,19.44444444,22.77777778,0,,41,3,25,0,,,79,67,73,0,,,,,,,,,,,,
22502,1941-03-26,1.27,,26.11111111,18.88888889,22.22222222,0,,41,3,26,0.05,,,79,66,72,0,,,,,,,,,,,,
22502,1941-03-27,7.874,,23.88888889,17.77777778,21.11111111,0,,41,3,27,0.31,,,75,64,70,0,,,,,,,,,,,,
22502,1941-03-28,T,,23.88888889,17.22222222,20.55555556,0,,41,3,28,T,,,75,63,69,0,,,,,,,,,,,,
22502,1941-03-29,4.318,,23.88888889,18.33333333,21.11111111,0,,41,3,29,0.17,,,75,65,70,0,,,,,,,,,,,,
22502,1941-03-30,0.254,,23.88888889,16.11111111,20,0,,41,3,30,0.01,,,75,61,68,0,,,,,,,,,,,,
22502,1941-03-31,T,,24.44444444,16.66666667,20.55555556,0,,41,3,31,T,,,76,62,69,0,,,,,,,,,,,,
22502,1941-04-01,T,,25,17.77777778,21.11111111,0,,41,4,1,T,,,77,64,70,0,,,,,,,,,,,,
22502,1941-04-02,0,,25,17.77777778,21.11111111,0,,41,4,2,0,,,77,64,70,0,,,,,,,,,,,,
22502,1941-04-03,0,,24.44444444,18.33333333,21.11111111,0,,41,4,3,0,,,76,65,70,0,,,,,,,,,,,,
22502,1941-04-04,T,,26.66666667,18.88888889,22.77777778,0,,41,4,4,T,,,80,66,73,0,,,,,,,,,,,,
22502,1941-04-05,0,,25.55555556,18.33333333,22.22222222,0,,41,4,5,0,,,78,65,72,0,,,,,,,,,,,,
22502,1941-04-06,0,,26.66666667,18.33333333,22.22222222,0,,41,4,6,0,,,80,65,72,0,,,,,,,,,,,,
22502,1941-04-07,T,,26.11111111,19.44444444,22.77777778,0,,41,4,7,T,,,79,67,73,0,,,,,,,,,,,,
22502,1941-04-08,0,,26.66666667,19.44444444,23.33333333,0,,41,4,8,0,,,80,67,74,0,,,,,,,,,,,,
22502,1941-04-09,0,,26.11111111,20,23.33333333,0,,41,4,9,0,,,79,68,74,0,,,,,,,,,,,,
